"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"975";16580;"Seagate Technology PLC";"Investor";"public";"Ireland";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Abs 1";"Scope 1 +2 (market-based)";100;20;2017;2018;1161801;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"This is a medium-term science-based target and covers 100% of scope 1 and scope 2 market-based emissions.";NA;NA;NA;7;0;2.5;2018;"2018-12-31";1161801;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;1161573;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0fb-0vk-0vm-0vn-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 1161801). -0vm: stated base year emissions are 102% of calculated base year emissions (C6 2018 | TOTAL 1180879). -0vn: stated base year emissions are 102% of calculated base year emissions (CCDS 2018 | TOTAL 1180879).; Organizational changes: Change in methodology: 0.6% increased in 2018";"16580-abs-S12M-2017-2025-1";"absolute"
"976";16580;"Seagate Technology PLC";"Investor";"public";"Ireland";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Abs 3";"Scope 1 +2 (market-based)";100;60;2017;2018;1161801;2024;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"This is a Long-term science-based target and covers 100% of scope 1 and scope 2 market-based emissions.";NA;NA;NA;6;0;8.57142857142857;2018;"2018-12-31";1161801;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;1161573;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0fb-0vk-0vm-0vn-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 1161801). -0vm: stated base year emissions are 102% of calculated base year emissions (C6 2018 | TOTAL 1180879). -0vn: stated base year emissions are 102% of calculated base year emissions (CCDS 2018 | TOTAL 1180879).; Organizational changes: Change in methodology: 0.6% increased in 2018";"16580-abs-S12M-2017-2024-1";"absolute"
"977";16601;"Secom Co., Ltd.";"Investor";"public";"Japan";"Commercial & consumer services, Construction, Electrical & electronic equipment, Financial services, Other services, Specialized professional services";"Infrastructure, Manufacturing, Services";"Commercial services, Electrical equipment, Engineering services, Health care services, Insurance, Other professional services, Residential building construction";"Commercial & consumer services";"Services";"Commercial services";"Abs 1";"Scope 1+2 (location-based)";25.4;17.8;2007;2008;63477.13;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"?????????????????26???2007??????????CO2???(????1?2)?2020??????1.5%???????????????????????????????????????????2020???CO2????52,154.08t??2007???17.8%[100%-(100%-1.5%)^13]????????2018???????2007???23.4%?CO2?????(63,477.13t?48,595.82t)???????????131.4%[(63,477.13t-48,595.82t)/(63,477.13t-52,154.08t)]? ????84.6%(2007???2020????13?????11??????????11/13=0.846)????????2020????????????????????";NA;NA;NA;12;0.833333333333333;1.36923076923077;2019;"2019-03-31";NA;NA;NA;NA;191161.05;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fa-0fa-0fb-0fb-0fa-0fa-0fa-0fa-0da-0db-0za-7gb-0zb-7gb-0tb-0td-0rcb-0rbd-0rcd-0rab-0rce-0rce-0rae-0rec-7h-5ad";"Found keyword(s): ????????, ????????????, ??????, ????, ?????, ???????????; Organizational changes: Acquisitions: 0.01% increased in 2018, Change in methodology: 5.34% decreased in 2017, Change in methodology: 0.76% increase in 2016,  Acquisitions: 38.9% increase in 2016, Change in boundary: 0.66% increase in 2015, Change in boundary: 0.13% increase in 2014, Change in boundary: 21.99% increase in 2013, Other: 1% increase in 2012";"16601-abs-S12L-2007-2020-1";"absolute"
"978";16601;"Secom Co., Ltd.";"Investor";"public";"Japan";"Commercial & consumer services, Construction, Electrical & electronic equipment, Financial services, Other services, Specialized professional services";"Infrastructure, Manufacturing, Services";"Commercial services, Electrical equipment, Engineering services, Health care services, Insurance, Other professional services, Residential building construction";"Commercial & consumer services";"Services";"Commercial services";"Abs 2";"Scope 1+2 (location-based)";39.6;35;2013;2014;80871.74;2030;"No, but we are reporting another target that is science-based";18.3;"Underway";"???????????????????????????2030???????????(????1?2)??2013???35%??????????????(????)??17???35%??????????????2.5%?2030?????????????52,566.63t??????2018????????2013???6.4%?????????????(80,871.74t?75,680.3t)???????????18.3%[(80,871.74t-75,680.3t)/(80,871.74t-52,566.63t)]??????29.4%(2013???2030????17?????5??????????5/17=0.294)?????????";NA;NA;NA;16;0.25;2.05882352941176;2019;"2019-03-31";58233.81;"DWH 2013 S1, DWH 2013 S2L";NA;NA;191161.05;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0e-0fa-0fa-0fa-0fa-0za-7f-0zb-7f-0wao-0tb-0td-0rcb-0rbd-0rcd-0rab-0rce-0rce-5ad";"Base year emissions check: -0wao: stated base year emissions are 251% higher than calculated base year emissions (DWH 2013 | TOTAL 23060.58876).; Found keyword(s): ????????, ????????????, ??????, ????, ?????, ???????????; Organizational changes: Acquisitions: 0.01% increased in 2018, Change in methodology: 5.34% decreased in 2017, Change in methodology: 0.76% increase in 2016,  Acquisitions: 38.9% increase in 2016, Change in boundary: 0.66% increase in 2015, Change in boundary: 0.13% increase in 2014";"16601-abs-S12L-2013-2030-1";"absolute"
"979";16601;"Secom Co., Ltd.";"Investor";"public";"Japan";"Commercial & consumer services, Construction, Electrical & electronic equipment, Financial services, Other services, Specialized professional services";"Infrastructure, Manufacturing, Services";"Commercial services, Electrical equipment, Engineering services, Health care services, Insurance, Other professional services, Residential building construction";"Commercial & consumer services";"Services";"Commercial services";"Abs 3";"Scope 1+2 (location-based)";39.6;80;2013;2014;80871.74;2050;"No, but we are reporting another target that is science-based";8;"Underway";"2050?????????????????????????(????1?2)?80%??????????(????)?????????????????????2050???????????????80%????????????????????????Abs2????????2013????????????37???80%??????????????????4.26%?2050?????????????16,174.35t????????????8.0%[(80,871.74t-75,680.3t)/(80,871.74t-16,174.35t)]??????13.5%(2013???2050????37?????5??????????5/37=0.135)?????????";NA;NA;NA;36;0.111111111111111;2.16216216216216;2019;"2019-03-31";58233.81;"DWH 2013 S1, DWH 2013 S2L";NA;NA;191161.05;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0e-0e-0fa-0fa-0fa-0zb-7f-0wao-0tb-0td-0rcb-0rbd-0rcd-0rab-0rce-0rce-5ad";"Base year emissions check: -0wao: stated base year emissions are 251% higher than calculated base year emissions (DWH 2013 | TOTAL 23060.58876).; Found keyword(s): ????????, ????????????, ??????, ????, ?????, ???????????; Organizational changes: Acquisitions: 0.01% increased in 2018, Change in methodology: 5.34% decreased in 2017, Change in methodology: 0.76% increase in 2016,  Acquisitions: 38.9% increase in 2016, Change in boundary: 0.66% increase in 2015, Change in boundary: 0.13% increase in 2014";"16601-abs-S12L-2013-2050-1";"absolute"
"980";16601;"Secom Co., Ltd.";"Investor";"public";"Japan";"Commercial & consumer services, Construction, Electrical & electronic equipment, Financial services, Other services, Specialized professional services";"Infrastructure, Manufacturing, Services";"Commercial services, Electrical equipment, Engineering services, Health care services, Insurance, Other professional services, Residential building construction";"Commercial & consumer services";"Services";"Commercial services";"Abs 4";"Scope 1+2 (location-based)";93.7;30;2017;2018;174200.83;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"New";"2017?????????????????????2030???????????(????1?2)??30%??????????????(????)??2030????????????????121,940.58t??????2018?????????2017???9.3%????????????(174,200.83t?179,086.48t)?????????????-9.3%[(174,200.83t-179,086.48t)/(174,200.83t-121,940.58t)]??????7.7%(2017???2030????13?????1??????????1/13=0.077)?????????";NA;NA;NA;12;0;2.30769230769231;2019;"2019-03-31";93961.62;"CCDS 2017 S1, CCDS 2017 S2L";NA;NA;191161.05;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0e-0fa-0fa-0fa-0wanq-0waoq-0tb-0td-0rcb-2bn-2bo-2fbnq-2bxt-5ab";"Base year emissions check: -0wanq: stated base year emissions are 98% higher than calculated base year emissions (CCDS 2017 | TOTAL 88042.03794). -0waoq: stated base year emissions are 98% higher than calculated base year emissions (DWH 2017 | TOTAL 88042.03794).; Found keyword(s): ????????, ????????????, ??????, ????, ?????, ???????????; Organizational changes: Acquisitions: 0.01% increased in 2018";"16601-abs-S12L-2017-2030-1";"absolute"
"981";16601;"Secom Co., Ltd.";"Investor";"public";"Japan";"Commercial & consumer services, Construction, Electrical & electronic equipment, Financial services, Other services, Specialized professional services";"Infrastructure, Manufacturing, Services";"Commercial services, Electrical equipment, Engineering services, Health care services, Insurance, Other professional services, Residential building construction";"Commercial & consumer services";"Services";"Commercial services";"Abs 5";"Scope 1 +2 (market-based)";100;80;2018;2019;181198.1;2050;"No, but we are reporting another target that is science-based";0;"New";"2050????????????????????????(????1?2)?80%??????????(????)???????????????????????2050???????????????80%????????????????????????";NA;NA;NA;31;-0.032258064516129;2.5;2019;"2019-03-31";NA;NA;NA;NA;181198.1;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0e-0e-0tb-0td-5ad";"Found keyword(s): ????????, ????????????, ??????, ????, ?????, ???????????";"16601-abs-S12M-2018-2050-1";"absolute"
"982";16650;"Sekisui House, Ltd.";"Investor";"public";"Japan";"Construction, Land & property ownership & development, Other services";"Infrastructure, Services";"Real estate owners & developers, Real estate services, Residential building construction";"Construction";"Infrastructure";"Residential building construction";"Abs 1";"Scope 1 +2 (market-based)";100;35;2013;2016;176164;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.9;"Underway";"?????CO2???????????????????????????(??????????????????????????????????)????????????????????????????LED????????????????????????3?????5???????LED????????????????????????????????????2018??????1,????2(????????)?????131,226 t CO2???????2013?176,164t CO2???(176164-131226)/176164=25.5%????2030??????35%???? 25.5/35=72.9%???????";NA;NA;NA;14;0.142857142857143;2.05882352941176;2019;"2019-01-31";NA;NA;NA;NA;131442;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fa-0e-0fa-0zb-7f-0td-0rec-0rad-0rec-0rce-0rec-5ad";"Found keyword(s): ??·??, ????, ??; Organizational changes: Other: 4.34% decreased in 2018, Change in methodology: 40.81% increased in 2017, Other: 1% increase in 2016, Change in boundary: 1.2% increase in 2015,  Other: 1.6% increase in 2015";"16650-abs-S12M-2013-2030-1";"absolute"
"983";16652;"Sempra Energy";"Investor";"public";"United States of America";"Energy utility networks, Oil & gas storage & transportation, Renewable power generation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Electricity networks, Gas utilities, Oil & gas pipelines & storage, Other renewable generation";"Thermal power generation";"Power generation";"CCGT generation";"Abs 1";"Scope 1";40;3.4;2012;2018;2060648;2018;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"SoCalGas set a goal to reduce emissions through the replacement of three natural gas turbine-driven compressors at its Aliso Canyon storage facility. In early 2014, work began to replace these compressors with more efficient and lower-emitting electric compressors. Through this project, SoCalGas aimed to reduce their scope 1 and 2 emissions by 3.4 percent as compared to 2012 emissions. Construction on the project was completed in late 2016. Given the leak at Aliso Canyon from October 2015 through February 2016, the facility was not operational for a period of time. The electric compressors became operational in 2018 and SoCalGas began realizing emissions reductions.";NA;NA;NA;0;NA;0.566666666666667;2018;"2018-12-31";7679688;"DWH 2013 S1";NA;NA;6020406;"C6 2019 S1";NA;NA;"-0ca-0da-0db-0zb-7f-0wboq-0rcb-0rad-0rcb-0reb-0rba-0rea-0rba-0rce-0rec-0rba-0rce-5ad";"Base year emissions check: -0wboq: stated base year emissions are 33% lower than calculated base year emissions (DWH 2013 | TOTAL 3071875.2).; Organizational changes: Acquisitions: 3.0% increased in 2018,  Change in methodology: 6.0% increased in 2018, Acquisitions: 0.01% increased in 2017, Other: 25% decrease in 2016,  Divestment: 5% decrease in 2016, Other: 30% increase in 2015,  Divestment: 10% decrease in 2015, Change in boundary: 0.9% increase in 2014, Other: 0.6% decrease in 2013,  Divestment: 8% decrease in 2013,  Change in boundary: 1.3% increase in 2013";"16652-abs-S1-2012-2018-1";"absolute"
"984";16656;"Seiko Epson Corporation";"Investor";"public";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment, Electronic components, Electronic equipment";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";"Abs 1";"Scope 1 +2 (market-based)";100;19;2017;2017;591844;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";79.82;"Underway";"In line with worldwide efforts to keep the average rise in global temperatures below 2 degrees Celsius while achieving our Corporate Vision (Epson 25), Epson has set mid-term targets for the reduction of greenhouse gases throughout our value chain. These targets have been assessed and validated by SBTi (Science Based Targets initiative) and are considered science-based.";NA;NA;NA;8;0.125;2.375;2019;"2019-03-31";621419.68;"CCDS 2017 S1, CCDS 2017 S2M";NA;NA;502084;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0db-0vn-0vo-0rec-0rce-5aa";"Base year emissions check: -0vn: stated base year emissions are 105% of calculated base year emissions (CCDS 2017 | TOTAL 621419.68). -0vo: stated base year emissions are 105% of calculated base year emissions (DWH 2017 | TOTAL 621419.68).; Organizational changes: Other: 0.55% decreased in 2018,  Change in boundary: 0.74% decreased in 2018";"16656-abs-S12M-2017-2025-1";"absolute"
"985";16722;"Severn Trent";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Construction, Non-energy utilities";"Infrastructure";"Utility line construction, Water supply networks";"Non-energy utilities";"Infrastructure";"Water supply networks";"Abs 1";"Scope 1+2 (location-based)";100;10;2014;2014;441542;2020;"No, and we do not anticipate setting one in the next 2 years";80;"Underway";"Our targets for the 2015-2020 period, as stated in our business plan, were for the Severn Trent Water business and to generate the equivalent of 50% of our energy use from renewable sources across Severn Trent plc, as well as a 10% reduction in emissions by 2020. Keeping emissions stable was deemed to be a stretching target given the large array of challenging and mandatory water and wastewater quality and resilience projects and the ongoing adoption of private sewers, which all provided upwards pressures on our energy use and carbon emissions over the period.We have reduced emissions by 17% since the time we set this target - this is primarily due to a combination of our own renewable energy expansion and decarbonising grid supply.";NA;NA;NA;6;0.666666666666667;1.66666666666667;2019;"2019-03-31";500523;"DWH 2014 S1, DWH 2014 S2L";NA;NA;350086;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0e-0fb-0za-7f-0zb-7f-0wboq-0rec-0rcb-0rcd-0rcb-0rbd-0rca-0rcd-5ad";"Base year emissions check: -0wboq: stated base year emissions are 12% lower than calculated base year emissions (DWH 2014 | TOTAL 500523).; Organizational changes: Other: 1.0% decreased in 2017,  Acquisitions: 2.0% increased in 2017,  Change in methodology: 4.0% decreased in 2017, Acquisitions: 1% increase in 2016,  Change in methodology: 7% decrease in 2016, Divestment: 0.02% decrease in 2015,  Change in methodology: 3.9% decrease in 2015";"16722-abs-S12L-2014-2020-1";"absolute"
"986";16725;"Settsu Oil Mill, Inc.";"Supply Chain";"public";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 1";"Scope 1+2 (location-based)";100;3;2016;2017;1667;2019;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"2018????2017??????????????????????????????????????????????????????????????CO2???????????????????????CO2??????3?????????????????????????????????????????????????????????1?????????????????????";NA;NA;NA;2;0.5;1;2019;"2019-03-31";1530;"DWH 2016 S1, DWH 2016 S2L";NA;NA;1531;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0db-0zb-7ga-0vo-0tb-5aa";"Base year emissions check: -0vo: stated base year emissions are 92% of calculated base year emissions (DWH 2016 | TOTAL 1530).; Found keyword(s): ????";"16725-abs-S12L-2016-2019-1";"absolute"
"987";16728;"Seven & I Holdings Co., Ltd.";"Investor";"public";"Japan";"Bars, hotels & restaurants, Commercial & consumer services, Convenience retail, Discretionary retail, Financial services";"Hospitality, Retail, Services";"Banks, Commercial services, Department stores, Discretionary delivery retail, Food & beverage amenities, Hypermarkets & superstores, Supermarkets, food & drugstores";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"Abs 1";"Scope 1 +2 (market-based)";73.51;30;2013;2017;2600615;2030;"No, and we do not anticipate setting one in the next 2 years";22.37;"New";"Target to reduce CO2 emissions from store operation of 12 operating companies in Japan.This targe is the immediate goals, our ultimate goal is to reduce 80% CO2 emissions from 2013 by 2050.";NA;NA;"Japan (breakdown matches)";13;0;1.76470588235294;2018;"2018-03-31";NA;NA;NA;NA;3304652.25;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fb-0ta-0rcd-0rcd-5ad";"Found keyword(s): Japan; Organizational changes: Change in methodology: 3.87% decreased in 2017, Change in methodology: 4.68% decrease in 2015";"16728-abs-S12M-2013-2030-1";"absolute"
"988";16728;"Seven & I Holdings Co., Ltd.";"Investor";"public";"Japan";"Bars, hotels & restaurants, Commercial & consumer services, Convenience retail, Discretionary retail, Financial services";"Hospitality, Retail, Services";"Banks, Commercial services, Department stores, Discretionary delivery retail, Food & beverage amenities, Hypermarkets & superstores, Supermarkets, food & drugstores";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"Abs 2";"Scope 1 +2 (market-based)";24;20;2015;2016;947667;2027;"No, and we do not anticipate setting one in the next 2 years";82.2;"Revised";"Target for Seven-Eleven Inc. To establish consistency with other environmental and social targets, we revised this target year from 2025 to 2027.";NA;NA;NA;11;0.0909090909090909;1.66666666666667;2018;"2018-03-31";3726610;"DWH 2016 S1, DWH 2016 S2M";NA;NA;3304652.25;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0vo-0rcd-5aa";"Base year emissions check: -0vo: stated base year emissions are 94% of calculated base year emissions (DWH 2016 | TOTAL 894386.4).; Organizational changes: Change in methodology: 3.87% decreased in 2017";"16728-abs-S12M-2015-2027-1";"absolute"
"989";16760;"Shaftesbury";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Financial services";"Services";"REIT";"Financial services";"Services";"REIT";"Abs 1";"Scope 1+2 (location-based)";99;5;2015;2015;1717;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"The targets applies to the total GHG emissions for the managed portfolio that is Shaftesbury's responsibility and includes 100% of JV at Longmartin and is a rolling target from 2015 to 2020.";NA;NA;NA;5;0.6;1;2018;"2018-09-30";1717;"DWH 2017 S1, DWH 2017 S2L";NA;NA;1099;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fb-0zb-7f-0vo-5aa";"Base year emissions check: -0vo: stated base year emissions are 99% of calculated base year emissions (DWH 2017 | TOTAL 1699.83).";"16760-abs-S12L-2015-2020-1";"absolute"
"990";16852;"Shiseido Co., Ltd.";"Investor";"public";"Japan";"Chemicals, Discretionary retail";"Manufacturing, Retail";"Personal care & household products, Specialist retail";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 1";"Scope 1 +2 (market-based)";29.6;20;2009;2011;28544;2020;"No, but we anticipate setting one in the next 2 years";33;"Underway";"?????????????????????2018????????????????????????????CO2?????????2020????????????????????????????????????????????????";NA;NA;NA;9;0.777777777777778;1.81818181818182;2018;"2018-12-31";NA;NA;NA;NA;79222;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0tb-0rba-0rbd-0rec-0rcc-0rca-0rcd-0rcd-0rad-5ad";"Found keyword(s): ??; Organizational changes: Divestment: 10.98% decreased in 2018,  Change in methodology: 22.92% decreased in 2018, Other: 1.08% increased in 2017,  Mergers: 2.71% increased in 2017,  Divestment: 3.35% decreased in 2017, Change in methodology: 4.9% decrease in 2016, Change in methodology: 4.2% decrease in 2013, Change in methodology: 7.99% increase in 2012";"16852-abs-S12M-2009-2020-1";"absolute"
"991";16852;"Shiseido Co., Ltd.";"Investor";"public";"Japan";"Chemicals, Discretionary retail";"Manufacturing, Retail";"Personal care & household products, Specialist retail";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 2";"Scope 1 +2 (market-based)";25.5;14;2009;2011;24625;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"???????????????????????????????????2020??????????????????????????????????????????????????????????????????";NA;NA;NA;9;0.777777777777778;1.27272727272727;2018;"2018-12-31";NA;NA;NA;NA;79222;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0tb-0rba-0rbd-0rec-0rcc-0rca-0rcd-0rcd-0rad-5ad";"Found keyword(s): ??; Organizational changes: Divestment: 10.98% decreased in 2018,  Change in methodology: 22.92% decreased in 2018, Other: 1.08% increased in 2017,  Mergers: 2.71% increased in 2017,  Divestment: 3.35% decreased in 2017, Change in methodology: 4.9% decrease in 2016, Change in methodology: 4.2% decrease in 2013, Change in methodology: 7.99% increase in 2012";"16852-abs-S12M-2009-2020-2";"absolute"
"992";16852;"Shiseido Co., Ltd.";"Investor";"public";"Japan";"Chemicals, Discretionary retail";"Manufacturing, Retail";"Personal care & household products, Specialist retail";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 3";"Scope 1 +2 (market-based)";7.5;11;2009;2011;7246;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"???????????????????????????????????2020??????????????????????????????????????????????????????????????????";NA;NA;NA;9;0.777777777777778;1;2018;"2018-12-31";NA;NA;NA;NA;79222;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0db-0tb-0rba-0rbd-0rec-0rcc-0rca-0rcd-0rcd-0rad-5ad";"Found keyword(s): ??; Organizational changes: Divestment: 10.98% decreased in 2018,  Change in methodology: 22.92% decreased in 2018, Other: 1.08% increased in 2017,  Mergers: 2.71% increased in 2017,  Divestment: 3.35% decreased in 2017, Change in methodology: 4.9% decrease in 2016, Change in methodology: 4.2% decrease in 2013, Change in methodology: 7.99% increase in 2012";"16852-abs-S12M-2009-2020-3";"absolute"
"993";16876;"Shionogi & Co., Ltd.";"Investor";"public";"Japan";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"Abs 1";"Scope 1+2 (location-based)";94.7;33;2005;2015;95679;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"??:??????????????CO2??????????????????Scope1?????Scope2??????????????????:????????CO2???????????????????(???(2005?)?????)???????????(???):?????????95,679tCO2??????????61,866tCO2???????????? 95,679 - 61,866 = 33,813tCO2???????????????????33%????? 95,679 x 33% = 31,574tCO2?????????????????33,813 / 31,574 = 107.1%";NA;NA;NA;5;0.6;2.2;2019;"2019-03-31";NA;NA;NA;NA;90752;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0e-0e-0fa-0db-0za-7f-0zb-7f-0tb-0tc-0rec-0rec-5ad";"Found keyword(s): ????, ????????, ?????, ????, ????????; Organizational changes: Other: 0.1% increased in 2017, Other: 0.7% increase in 2016";"16876-abs-S12L-2005-2020-1";"absolute"
"994";16891;"Shinhan Financial Group";"Investor";"public";"Republic of Korea";"Financial services";"Services";"Banks";"Financial services";"Services";"Banks";"Abs 1";"Scope 1+2 (location-based)";86;18;2012;2012;95906;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";90;"Underway";"The mid-term target in 2025 is linked with long-term target in 2050Reduced by 16.28%(15,611tCO2e) compared to base year";NA;NA;NA;13;0.461538461538462;1.38461538461538;2018;"2018-12-31";111685.64;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;95932.98;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0vk-0vo-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 96049.6504). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2013 | TOTAL 96049.6504).";"16891-abs-S12L-2012-2025-1";"absolute"
"995";16891;"Shinhan Financial Group";"Investor";"public";"Republic of Korea";"Financial services";"Services";"Banks";"Financial services";"Services";"Banks";"Abs 2";"Scope 1+2 (location-based)";86;20;2012;2012;95906;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";81;"Underway";"Reset the target in 2030 with achieving the existing target in 2030 in 2018The mid-term target in 2030 is linked with long-term target in 2050Reduced by 16.28%(15,611tCO2e) compared to base year";NA;NA;NA;18;0.333333333333333;1.11111111111111;2018;"2018-12-31";111685.64;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;95932.98;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0za-7ga-0zb-7ga-0vk-0vo-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 96049.6504). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2013 | TOTAL 96049.6504).";"16891-abs-S12L-2012-2030-1";"absolute"
"996";16891;"Shinhan Financial Group";"Investor";"public";"Republic of Korea";"Financial services";"Services";"Banks";"Financial services";"Services";"Banks";"Abs 3";"Scope 1+2 (location-based)";86;60;2012;2012;95906;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";27;"Underway";"Reduced by 16.28%(15,611tCO2e) compared to base year";NA;NA;NA;38;0.157894736842105;1.57894736842105;2018;"2018-12-31";111685.64;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;95932.98;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fa-0za-7f-0zb-7f-0vk-0vo-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 96049.6504). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2013 | TOTAL 96049.6504).";"16891-abs-S12L-2012-2050-1";"absolute"
"997";16902;"SIAS";"Investor";"public";"Italy";"Construction, Industrial support services, Land & property ownership & development";"Infrastructure, Services";"Infrastructure upkeep & management, Transportation infrastructure & other construction, Transportation support services";"Land & property ownership & development";"Infrastructure";"Infrastructure upkeep & management";"Abs 1";"Scope 2 (location-based)";100;16;2017;2017;31367;2021;"No, and we do not anticipate setting one in the next 2 years";16;"Underway";"In line with the Group's Sustainability Plan for the 2017-2021 period, approved in November 2017 by the SIAS S.p.A.'s Board of Directors, the target is to reduce energy consumption of around 15 GWh, corresponding to about 5000 tCO2, trough the replacement of traditional light sources with LED lamps on motorways by 2021. Please note that, with respect to the data provided in the CDP Climate Change Questionnaire 2018, the emissions data for 2017 were restated based on the emission factors used for 2018.";"% achieved = % reduction";NA;NA;4;0.25;4;2018;"2018-12-31";31367;"C5.1 2019 S2L";NA;NA;32928;"C6 2019 S2L";NA;NA;"-0ha-0zb-7gb-0vk-0wamq-0wanq-0rae-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 31367). -0wamq: stated base year emissions are 13% higher than calculated base year emissions (C6 2018 | TOTAL 27772). -0wanq: stated base year emissions are 13% higher than calculated base year emissions (CCDS 2018 | TOTAL 27772).; Organizational changes: Change in boundary: 6.2% increased in 2018";"16902-abs-S2L-2017-2021-1";"absolute"
