"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"50";10268;"Korea Electric Power Corp";"Investor";"public";"Republic of Korea";"Energy utility networks, Nuclear power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks, Non-CCGT generation, Nuclear generation";"Thermal power generation";"Power generation";"Coal generation";"Abs 1";"Scope 1+2 (location-based)";100;46.13;2007;2013;2951380;2020;"No, but we anticipate setting one in the next 2 years";99.72;"Underway";"Since 2007, KEPCO has been reporting greenhouse gas emissions to the government. In July 2013, KEPCO established a greenhouse gas reduction plan covering a period from 2013 to 2020. The target for 2020 is set at 1,361,380 tCO2_eq, which is 46.13% of 2,951,380 tCO2_eq emission in 2007. The average annual reduction rate is 8.46%.";NA;NA;"annual";7;0.714285714285714;3.54846153846154;2018;"2018-12-31";2951379;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;1365848.78;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0ma-0fa-0e-0da-0db-0zb-7f-0vk-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 2951379).";"10268-abs-S12L-2007-2020-1";"absolute"
"51";10820;"Lockheed Martin Corporation";"Investor";"public";"United States of America";"Electrical & electronic equipment, Transportation equipment";"Manufacturing";"Aerospace, Electrical equipment";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Abs 1";"Scope 1+2 (location-based)";100;35;2010;2012;1271358;2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";100;"Achieved";"Lockheed Martin's absolute target includes Scope 1 and 2 emissions of CO2, CH4, N2O, and HFC from the following sources: electricity, natural gas, chilled water, jet fuel, gasoline, diesel, propane, #2 fuel oil, and refrigerants. We define our Go Green year as a twelve-month period from November 1 through October 30 to align with our internal reporting requirements while taking into account time for utility company invoicing. Lockheed Martin takes a comprehensive approach to energy reduction and GHG management. When establishing our reduction targets we consider past performance, the goals of our primary customers, projected business growth and the material issues of our key stakeholders. We have also evaluated our performance through tools for science-based goal setting approaches including: 1) ''Science-Based GHG Performance Model\" developed by the Center for Sustainable Organizations (CSO); 2) ''Sectoral Decarbonization Approach (SDA) published by the Science Based Targets Initiative (SBTI), Ecofys, CDP, World Wildlife Fund (WWF) and World Resources Institute (WRI); and 3) ''The 3% Solution Calculator\" developed by CDP, WWF and McKinsey & Company. The outcomes projected by these tools reflect that our targets and performance to date produce stronger results and are more aggressive than the science-based method.";NA;NA;NA;8;0.75;3.5;2018;"2018-10-31";1443560;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;964630;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fa-0wbkq-0vo-0rcd-0rca-0rcd-2ak-2fakq-5ab";"Base year emissions check: -0wbkq: stated base year emissions are 12% lower than calculated base year emissions (C5.1 2019 | TOTAL 1443560). -0vo: stated base year emissions are 108% of calculated base year emissions (DWH 2011 | TOTAL 1374988).; Organizational changes: Change in methodology: 3.3% decreased in 2017, Divestment: 2% decrease in 2016, Change in methodology: 1.89% decrease in 2012";"10820-abs-S12L-2010-2020-1";"absolute"
"52";11043;"Lukoil OAO";"Investor";"public";"Russian Federation";"Chemicals, Oil & gas extraction & production, Oil & gas processing, Oil & gas storage & transportation, Renewable power generation";"Fossil Fuels, Manufacturing, Power generation";"Hydro generation, Oil & gas extraction, Oil & gas pipelines & storage, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 1";"Scope 1";100;1.2;2016;2016;31280000;2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";100;"Achieved";"Our goal - a 1.2% reduction in greenhouse gas emissions among Russian entities of LUKOIL Group by 2020 - was achieved ahead of schedule in 2018.";NA;NA;NA;4;0.5;0.3;2018;"2018-12-31";31280000;"C5.1 2018 S1";NA;NA;29988935;"C5.1 2019 S1";NA;NA;"-0ca-0fb-0da-0db-0za-7f-0zb-7ga-0vk-0vn-0vo-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 31280000). -0vn: stated base year emissions are 100% of calculated base year emissions (CCDS 2017 | TOTAL 31264833). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2017 | TOTAL 31264833).";"11043-abs-S1-2016-2020-1";"absolute"
"53";12832;"National Grid PLC";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Oil & gas storage & transportation";"Fossil Fuels, Infrastructure";"Electricity networks, Oil & gas pipelines & storage";"Energy utility networks";"Infrastructure";"Electricity networks";"Abs 1";"Scope 1+2 (location-based)";100;45;1990;2008;21630971;2020;"No, but we anticipate setting one in the next 2 years";100;"Underway";"With a 68% reduction against our 1990 baseline we have exceeded our 45% 2020 reduction target. We have decided to retain this target but are in the process of reviewing our environmental strategy to ensure our targets remain ambitious, acknowledging National Grids role in the transition to a net zero economy. A significant proportion of our emissions are driven by market conditions, energy demand and prevailing weather conditions giving us uncertainty in the short-term. GHG emissions for 2018/19 are around 1.4% higher than last year, primarily due to increased emissions from our US power generation business as a result of more deployment of our generation units. Though the dispatch is outside National Grid's control, the units are maintained to operate as efficiently and reliably as possible. National Grid utilises Continuous Emissions Monitoring System (CEMS) to monitor its generator emissions. We still continue to challenge each of our business units to make year on year reductions in emissions. National Grid is the electricity transmission owner and operator in the UK and parts of the North-eastern US.";NA;NA;NA;12;0.833333333333333;1.5;2019;"2019-03-31";21630971;"C5.1 2018 S1, C5.1 2018 S2L";NA;NA;7012642;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fb-0e-0fa-0za-7f-0zb-7f-0vk-0rec-0rcd-0rca-0rcd-0rec-0rec-0reb-0rec-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 21630971).; Organizational changes: Other: 0.14% increased in 2018,  Change in methodology: 0.0% decreased in 2018, Divestment: 0.0% decreased in 2017,  Change in methodology: 4.47% decreased in 2017,  Other: 0.55% decreased in 2017, Other: 3% decrease in 2016, Other: 5.4% decrease in 2015, Other: 1.81% increase in 2014";"12832-abs-S12L-1990-2020-1";"absolute"
"54";12832;"National Grid PLC";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Oil & gas storage & transportation";"Fossil Fuels, Infrastructure";"Electricity networks, Oil & gas pipelines & storage";"Energy utility networks";"Infrastructure";"Electricity networks";"Abs 2";"Scope 1+2 (location-based)";100;70;1990;2017;21630971;2030;"No, but we anticipate setting one in the next 2 years";97;"Underway";"With a 68% reduction against our 1990 baseline we remain on track to achieve our 2030 target. We are currently in the process of reviewing our environmental strategy to ensure our targets remain ambitious, acknowledging National Grids role in the transition to a net zero economy. A significant proportion of our emissions are driven by market conditions, energy demand and prevailing weather conditions giving us uncertainty in the short-term. GHG emissions for 2018/19 are around 1.4% higher than last year, primarily due to increased emissions from our US power generation business as a result of more deployment of our generation units. Though the dispatch is outside National Grid's control, the units are maintained to operate as efficiently and reliably as possible. National Grid utilises Continuous Emissions Monitoring System (CEMS) to monitor its generator emissions. We still continue to challenge each of our business units to make year on year reductions in emissions. National Grid is the electricity transmission owner and operator in the UK and parts of the North-eastern US. These systems have thermal losses (lost energy) resulting from the physical properties of the transmission cables. Losses from the transmission systems have previously been classified as Scope 3 indirect emissions. However, following guidance from the World Resources Institute these are now classified as Scope 2 emissions.";NA;NA;NA;13;0.0769230769230769;1.75;2019;"2019-03-31";21630971;"C5.1 2018 S1, C5.1 2018 S2L";NA;NA;7012642;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0fa-0zb-7f-0vk-0rec-0rcd-0rca-0rcd-0rec-0rec-0reb-0rec-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 21630971).; Organizational changes: Other: 0.14% increased in 2018,  Change in methodology: 0.0% decreased in 2018, Divestment: 0.0% decreased in 2017,  Change in methodology: 4.47% decreased in 2017,  Other: 0.55% decreased in 2017, Other: 3% decrease in 2016, Other: 5.4% decrease in 2015, Other: 1.81% increase in 2014";"12832-abs-S12L-1990-2030-1";"absolute"
"55";12832;"National Grid PLC";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Oil & gas storage & transportation";"Fossil Fuels, Infrastructure";"Electricity networks, Oil & gas pipelines & storage";"Energy utility networks";"Infrastructure";"Electricity networks";"Abs 3";"Scope 1+2 (location-based)";100;80;1990;2008;21630971;2050;"No, but we anticipate setting one in the next 2 years";85;"Underway";"With a 68% reduction against our 1990 baseline we have exceeded our 45% 2020 reduction target. We have decided to retain this target but are in the process of reviewing our environmental strategy to ensure our targets remain ambitious, acknowledging National Grids role in the transition to a net zero economy. A significant proportion of our emissions are driven by market conditions, energy demand and prevailing weather conditions giving us uncertainty in the short-term. GHG emissions for 2018/19 are around 1.4% higher than last year, primarily due to increased emissions from our US power generation business as a result of more deployment of our generation units. Though the dispatch is outside National Grid's control, the units are maintained to operate as efficiently and reliably as possible. National Grid utilises Continuous Emissions Monitoring System (CEMS) to monitor its generator emissions. We still continue to challenge each of our business units to make year on year reductions in emissions. National Grid is the electricity transmission owner and operator in the UK and parts of the North-eastern US. These systems have thermal losses (lost energy) resulting from the physical properties of the transmission cables. Losses from the transmission systems have previously been classified as Scope 3 indirect emissions. However, following guidance from the World Resources Institute these are now classified as Scope 2 emissions.";NA;NA;NA;42;0.238095238095238;1.33333333333333;2019;"2019-03-31";21630971;"C5.1 2018 S1, C5.1 2018 S2L";NA;NA;7012642;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fa-0fa-0fa-0za-7f-0zb-7f-0vk-0rec-0rcd-0rca-0rcd-0rec-0rec-0reb-0rec-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 21630971).; Organizational changes: Other: 0.14% increased in 2018,  Change in methodology: 0.0% decreased in 2018, Divestment: 0.0% decreased in 2017,  Change in methodology: 4.47% decreased in 2017,  Other: 0.55% decreased in 2017, Other: 3% decrease in 2016, Other: 5.4% decrease in 2015, Other: 1.81% increase in 2014";"12832-abs-S12L-1990-2050-1";"absolute"
"56";12942;"Nestlé";"Investor";"public";"Switzerland";"Food & beverage processing";"Food, beverage & agriculture";"Animal processing, Coffee, Dairy & egg products, Non-alcoholic beverages, Non-chocolate confection, Other food processing";"Food & beverage processing";"Food, beverage & agriculture";"Dairy & egg products";"Abs 1";"Scope 1 +2 (market-based)";100;12;2014;2016;7636192;2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";100;"Achieved";"Absolute target on direct and indirect GHG emissions supported by our on-going 2020 GHG intensity target of 35% versus 2010 (see intensity target Int1). The science-based Sectoral Decarbonization approach was used to establish the target. We reported that target to CDP in 2017 and are reporting progress against the same target in 2018. Please note that we have updated our carbon emission factors including historical data. Therefore, the baseline has been updated as well to reflect these changes.";NA;NA;"10, 17, 18, 20 (breakdown matches)";4;0.5;2;2018;"2018-12-31";NA;NA;NA;NA;5897483;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0fb-0za-7f-0zb-7f-0tc-0rca-0rca-0rcb-0rcb-0rcd-5ad";"Found keyword(s): 10, 17, 18, 20; Organizational changes: Divestment: 0.9% decreased in 2018, Divestment: 0.41% decreased in 2017, Acquisitions: 1.1% increase in 2016, Acquisitions: 0.47% increase in 2015,  Change in methodology: 1.22% increase in 2015";"12942-abs-S12M-2014-2020-1";"absolute"
"57";13363;"Nissan Motor Co., Ltd.";"Investor";"public";"Japan";"Financial services, Transportation equipment";"Manufacturing, Services";"Automobiles, Banks";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 1";"Scope 1+2 (location-based) +3 (downstream)";100;5;2000;2017;135000000;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Underway";"Scope1, 2, and 3 emissions targets include the use of sold products. The percentages presented here were calculated based on absolute emissions reduction compared to year 2000 as base year. We set our mid-term and long-term absolute targets for 2030 and 2050, respectively, starting from 2017.In the mid-term, Nissan will not be able to reach an average year-on-year reduction between 2017 and 2030 of at least 2.1%; on the contrary, a slight absolute emissions increase of 0.8% a year is expected to be observed for this period. However, according to our internal study, Nissan predicts that the penetration of its EVs will accelerate substantially in the long term, and absolute CO2 emissions will drop steeply from the mid-2030s. Indeed, the average year-on-year reduction between 2017 and 2050 is 2.12%, which means that the contribution of EVs is one of the most important aspects in our long-term goal of reducing absolute emissions according to our target.The percentages were calculated dividing the difference in emissions between start year and target year in relation to base year emissions.In 2008, Nissan realised that further reductions also in terms of intensity may be necessary as suggested by the IPCC's Fourth Assessment Report. 450ppm represents the scenarios of Category I, and change in global CO2 emissions 2050 need to be half (50%) of 2000 which is re-calculated in WtW as -90% in 2050, which is an intensity target applied for new vehicles (in g-C02/km).In order to translate -50% absolute IPCC requirement to the WtW -90% intensity, the estimated 2050 vehicle volume shown in IEA's Mobility Model is adopted. Nissan understands that current IPCC's Fifth Assessment Report needs to revise its base year to 2010, and SBT methods are following the calculations accordingly. Nissan believes that the base year 2000 scenario is equivalent or more stringent than the 2010 scenarios. Nissan has submitted the SBT for Target Quality Check to SBTI, and the verifications to the Science Based Target Initiatives is under process.";NA;NA;NA;13;0.0769230769230769;0.166666666666667;2019;"2019-03-31";NA;NA;NA;NA;186045051;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15: downstream completeness: 1";3429051;"C6 2019 S1, C6 2019 S2L";"-0cb-0fa-0fb-0fb-0fb-0fb-0fb-0fb-0zb-7f-0rca-0rcd-0rcd-0rce-0rcd-0rce-0rea-5ad";"Organizational changes: Divestment: 3.3% decreased in 2017, Change in methodology: 0.3% increase in 2016, Change in methodology: 4% increase in 2015,  Change in boundary: 2.2% increase in 2015, Change in methodology: 3.8% decrease in 2014,  Change in boundary: 2.2% increase in 2014, Other: 9.5% increase in 2012";"13363-abs-S12L3-2000-2030-1";"absolute"
"58";13363;"Nissan Motor Co., Ltd.";"Investor";"public";"Japan";"Financial services, Transportation equipment";"Manufacturing, Services";"Automobiles, Banks";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 2";"Scope 1+2 (location-based) +3 (downstream)";100;50;2000;2017;135000000;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Underway";"Scope1, 2, and 3 emissions targets include the use of sold products. The percentages presented here were calculated based on absolute emissions reduction compared to year 2000 as base year. We set our mid-term and long-term absolute targets for 2030 and 2050, respectively, starting from 2017.In the mid-term, Nissan will not be able to reach an average year-on-year reduction between 2017 and 2030 of at least 2.1%; on the contrary, a slight absolute emissions increase of 0.8% a year is expected to be observed for this period. However, according to our internal study, Nissan predicts that the penetration of its EVs will accelerate substantially in the long term, and absolute CO2 emissions will drop steeply from the mid-2030s. Indeed, the average year-on-year reduction between 2017 and 2050 is 2.12%, which means that the contribution of EVs is one of the most important aspects in our long-term goal of reducing absolute emissions according to our target.The percentages were calculated dividing the difference in emissions between start year and target year in relation to base year emissions.In 2008, Nissan realised that further reductions also in terms of intensity may be necessary as suggested by the IPCC's Fourth Assessment Report. 450ppm represents the scenarios of Category I, and change in global CO2 emissions 2050 need to be half (50%) of 2000 which is re-calculated in WtW as -90% in 2050, which is an intensity target applied for new vehicles (in g-C02/km).In order to translate -50% absolute IPCC requirement to the WtW -90% intensity, the estimated 2050 vehicle volume shown in IEA's Mobility Model is adopted. Nissan understands that current IPCC's Fifth Assessment Report needs to revise its base year to 2010, and SBT methods are following the calculations accordingly. Nissan believes that the base year 2000 scenario is equivalent or more stringent than the 2010 scenarios. Nissan has submitted the SBT for Target Quality Check to SBTI, and the verifications to the Science Based Target Initiatives is under process.";NA;NA;NA;33;0.0303030303030303;1;2019;"2019-03-31";NA;NA;NA;NA;186045051;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15: downstream completeness: 1";3429051;"C6 2019 S1, C6 2019 S2L";"-0cb-0fa-0fa-0fa-0e-0fb-0e-0fb-0zb-7f-0rca-0rcd-0rcd-0rce-0rcd-0rce-0rea-5ad";"Organizational changes: Divestment: 3.3% decreased in 2017, Change in methodology: 0.3% increase in 2016, Change in methodology: 4% increase in 2015,  Change in boundary: 2.2% increase in 2015, Change in methodology: 3.8% decrease in 2014,  Change in boundary: 2.2% increase in 2014, Other: 9.5% increase in 2012";"13363-abs-S12L3-2000-2050-1";"absolute"
"59";13562;"NRG Energy Inc";"Investor";"public";"United States of America";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks, Non-CCGT generation, Other renewable generation, Solar generation";"Thermal power generation";"Power generation";"CCGT generation";"Abs 2";"Scope 1+2 (location-based)";100;90;2014;2014;72000000;2050;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";40;"Underway";"Progress to date has been made through coal to gas conversions, carbon capture and sequestration at our Petra Nova facility and decreased utilization due to market demand.";NA;NA;NA;36;0.111111111111111;2.5;2018;"2018-12-31";72254000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;49900181;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0vk-0wboq-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 72254000). -0wboq: stated base year emissions are 33% lower than calculated base year emissions (DWH 2015 | TOTAL 106726000).";"13562-abs-S12L-2014-2050-1";"absolute"
"60";14049;"Origin Energy";"Investor";"public";"Australia";"Oil & gas extraction & production, Renewable power generation, Thermal power generation";"Fossil Fuels, Power generation";"CCGT generation, Coal generation, Hydro generation, Oil & gas extraction";"Thermal power generation";"Power generation";"Coal generation";"Abs 1";"Scope 1 +2 (market-based)";95;50;2017;2018;17309000;2032;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"Our target was approved in December 2017";NA;NA;NA;14;-0.0714285714285714;3.33333333333333;2018;"2018-06-30";19115330;"C6 2018 S1, C6 2018 S2M";NA;NA;20248553;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0zb-7f-0vm-0vn-5aa";"Base year emissions check: -0vm: stated base year emissions are 105% of calculated base year emissions (C6 2018 | TOTAL 18159563.5). -0vn: stated base year emissions are 105% of calculated base year emissions (CCDS 2018 | TOTAL 18159563.5).";"14049-abs-S12M-2017-2032-1";"absolute"
"61";14292;"Panasonic Corporation";"Investor";"public";"Japan";"Electrical & electronic equipment, Powered machinery";"Manufacturing";"Electrical equipment, Electronic equipment, Household appliances, Industrial machinery";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";"Abs 1";"Scope 1+2 (location-based)";100;30;2013;2017;3080000;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";81;"Underway";"Our organization submitted this target in April 2017.It has been successfully approved by the SBTi. By the reporting year we have achieved a reduction of 750,000 t-CO2e.''% achieved (emissions)\" is calculated with the fixed CO2 emissions factor of electricity.";NA;NA;NA;13;0.0769230769230769;1.76470588235294;2019;"2019-03-31";3235269;"DWH 2015 S1, DWH 2015 S2L";NA;NA;2326945;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0za-7f-0zb-7f-0vo-0reb-5aa";"Base year emissions check: -0vo: stated base year emissions are 105% of calculated base year emissions (DWH 2015 | TOTAL 3235269).; Organizational changes: Other: 13% decrease in 2014";"14292-abs-S12L-2013-2030-1";"absolute"
"62";14292;"Panasonic Corporation";"Investor";"public";"Japan";"Electrical & electronic equipment, Powered machinery";"Manufacturing";"Electrical equipment, Electronic equipment, Household appliances, Industrial machinery";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";"Abs 2";"Scope 1+2 (location-based)";100;100;2013;2017;3080000;2050;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";24;"Underway";"Our organization submitted this target in April 2017.It has been successfully approved by the SBTi. By the reporting year we have achieved a reduction of 750,000 t-CO2e.''% achieved (emissions)\" is calculated with the fixed CO2 emissions factor of electricity.";NA;NA;NA;33;0.0303030303030303;2.7027027027027;2019;"2019-03-31";3235269;"DWH 2015 S1, DWH 2015 S2L";NA;NA;2326945;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cd-0za-7f-0zb-7f-0vo-0reb-5aa";"Base year emissions check: -0vo: stated base year emissions are 105% of calculated base year emissions (DWH 2015 | TOTAL 3235269).; Organizational changes: Other: 13% decrease in 2014";"14292-abs-S12L-2013-2050-1";"absolute"
"63";14605;"PepsiCo, Inc.";"Investor";"public";"United States of America";"Food & beverage processing";"Food, beverage & agriculture";"Baked goods & cereals, Non-alcoholic beverages, Other food processing";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"Abs 1";"Scope 1 +2 (market-based)";100;20;2015;2016;5484701;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";31.8;"Underway";"The early years of our reduction strategy have been focused on building capability and making early investments in technology, the benefit of which will take effect over time, and are not expected immediately.";NA;NA;NA;14;0.142857142857143;1.33333333333333;2018;"2018-12-31";5484701;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;5135433;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0za-7f-0zb-7f-0vk-0rae-0rcd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 5484701).; Organizational changes: Change in boundary: 42% increase in 2016,  Change in methodology: 2.6% decrease in 2016";"14605-abs-S12M-2015-2030-1";"absolute"
"64";14654;"Petróleo Brasileiro SA - Petrobras";"Investor";"public";"Brazil";"Chemicals, Industrial support services, Oil & gas extraction & production, Oil & gas processing, Oil & gas storage & transportation";"Fossil Fuels, Manufacturing, Services";"Biofuel processing, Energy services & equipment, Oil & gas extraction, Oil & gas pipelines & storage, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 1";"Scope 1+2 (location-based)";100;0;2015;2018;78000000;2025;"No, but we are reporting another target that is science-based";100;"New";"This is a stabilization target for our operational GHG emissions (100% of scope 1 and 2); we aim to stabilize our emissions at 2015 levels by 2025.";NA;NA;NA;7;0;0;2018;"2018-12-31";77665275;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;61802128;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fb-0ce-0vk-0vo-0rca-0rca-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 77665275). -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2016 | TOTAL 77665275.93).; Organizational changes: Divestment: 3.23% decreased in 2017, Divestment: 1.85% decrease in 2016";"14654-abs-S12L-2015-2025-1";"absolute"
"65";14709;"Koninklijke Philips NV";"Investor";"public";"Netherlands";"Electrical & electronic equipment, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Electrical equipment, Household appliances, Medical equipment";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Abs 1";"Scope 1 +2 (market-based)";100;75;2015;2017;145137;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";73;"Underway";"Philips submitted this SBT target in February 2018. It has been successfully approved by the SBTi. \"Global health technology company Royal Philips commits to reduce absolute scope 1 and scope 2 GHG emissions by 75% by 2025, and by 90% by 2040, from a 2015 base-year. Royal Philips also commits to reduce absolute scope 3 GHG emissions by 4% by 2025, and by 11% by 2040, from a 2017 base-year. This commitment highlights Royal Philips' ambition to decouple economic growth from its environmental impact.\"Based on a 75% reduction by 2025 compared to 2015 we aim to reduce a total of 109 kilo tonnes of our scope 1+2 CO2e emissions. In 2018 we achieved an overall reduction of 79.5 kilotonnes CO2e compared to our 2015 baseline, therefore we achieved 73% (79.5/109.0) of our target.";"Possible % achieved issue";NA;NA;8;0.125;7.5;2018;"2018-12-31";145136;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;65589;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0hb-0e-0fb-0fa-0fa-0e-0e-0zb-7f-0vk-0vm-0wbo-0rcb-0rca-0rcb-0rca-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 145136). -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2018 | TOTAL 145136). -0wbo: stated base year emissions are 71% lower than calculated base year emissions (DWH 2016 | TOTAL 496652).; Organizational changes: Acquisitions: 2.0% increased in 2018, Divestment: 1.6% decreased in 2017, Acquisitions: 0.9% increase in 2016,  Divestment: 4.6% decrease in 2016";"14709-abs-S12M-2015-2025-1";"absolute"
