"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12L";40672;"TRANSFORMACIONES AGRICOLAS DE BADAJOZ S A";"Spain";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Fruit, nut & vegetable processing";2010;18;2020;39277;NA;NA;2019;40500.4;NA;NA;1;95;"Scope 1+2 (location-based)";15966;2808;NA;15966;2808;NA;"40672-abs-S12L-2010-2020-1";"Business activity";2010;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";152.011496691589;"Scope 1+2";"S1";"S2L";"absolute";39277;39277;15966;2808;0.850431447746884;1;32207.14;32914.126;40500.4
"S2M";40872;"ROLLS WOOD GROUP";"United Kingdom of Great Britain and Northern Ireland";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2016;10;2022;5940;NA;NA;2019;NA;NA;NA;1;100;"Scope 2 (market-based)";NA;NA;NA;NA;NA;NA;"40872-abs-S2M-2016-2022-1";NA;2017;"No, and we do not anticipate setting one in the next 2 years";23.2323232323232;"Scope 2";"";"S2M";"absolute";5940;5940;0;NA;0;1;5346;5643;5643
"S2L";41021;"Thommen-Furler AG";"Switzerland";"Global";"Chemicals";"Materials";"Other base chemicals";2013;70;2022;127;183.015;NA;2019;139.405;NA;NA;1;24.5;"Scope 2 (location-based)";NA;NA;NA;NA;NA;NA;"41021-abs-S2L-2013-2022-1";"Site/facility";2014;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";2.24971878515186;"Scope 2";"";"S2L";"absolute";127;127;0;NA;0;1;38.1;67.7333333333333;139.405
"S2L";41021;"Thommen-Furler AG";"Switzerland";"Global";"Chemicals";"Materials";"Other base chemicals";2013;65.6;2020;322;562.491;NA;2019;428.457;NA;NA;1;75.3;"Scope 2 (location-based)";NA;NA;NA;NA;NA;NA;"41021-abs-S2L-2013-2020-1";"Site/facility";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";88.5282532949553;"Scope 2";"";"S2L";"absolute";322;322;0;NA;0;1;110.768;140.944;428.457
"S1";41021;"Thommen-Furler AG";"Switzerland";"Global";"Chemicals";"Materials";"Other base chemicals";2009;10;2022;2047;2047;NA;2019;2421;NA;NA;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"41021-abs-S1-2009-2022-1";"Company-wide";2010;"No, but we are reporting another target that is science-based";-182.706399609184;"Scope 1";"S1";"";"absolute";2047;2047;NA;0;1;1;1842.3;1889.53846153846;2421
"S12M3";41143;"Deutsche Bahn AG";"Germany";"Global";"Rail transport";"Transportation services";"Passenger rail";2006;100;2050;22651913;NA;10630820;2019;20405532;7803445;8662501.77845326;1;100;"Scope 1+2 (market-based) +3 (upstream)";3718000;6223900;NA;3718000;6223900;NA;"41143-abs-S12M3-2006-2050-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";11.7712398065453;"Scope 1+2+3";"S1";"S2M";"absolute";22651913;8662501.77845326;3718000;NA;1;0.382418110931879;0;6103126.25300116;7803445
"S12M3";41143;"Deutsche Bahn AG";"Germany";"Global";"Rail transport";"Transportation services";"Passenger rail";2006;16;2024;22651913;NA;10418203.6;2019;19997421.36;7647376.1;1386000.28455252;1;98;"Scope 1+2 (market-based) +3 (upstream)";3718000;6223900;NA;3718000;6223900;NA;"41143-abs-S12M3-2006-2024-1";"Company-wide";2018;"No, but we are reporting another target that is science-based";141.948303659828;"Scope 1+2+3";"S1";"S2M";"absolute";22651913;8662501.77845325;3718000;NA;1;0.382418110931879;7276501.49390073;7661501.5729431;7647376.1
"S2L";41240;"Airsys";"China";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2019;1;2020;2243;2243;NA;2019;2243;NA;NA;1;100;"Scope 2 (location-based)";NA;NA;NA;NA;NA;NA;"41240-abs-S2L-2019-2020-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 2";"";"S2L";"absolute";2243;2243;0;NA;0;1;2220.57;2243;2243
"S12L3";41290;"La Poste";"France";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;740831;NA;NA;2019;189799.4776;189084.1776;143790.027486601;1;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";740831;718950.137433005;NA;NA;1;0.996231285728259;575160.109946404;595701.54244449;189084.1776
"S12L3";41290;"La Poste";"France";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;740831;NA;NA;2019;189799.4776;189084.1776;215685.041229902;1;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";740831;718950.137433007;NA;NA;1;0.996231285728259;503265.096203105;611107.616818056;189084.1776
"S12M3";41342;"CTT - Correios de Portugal SA";"Portugal";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;60720;NA;NA;2019;39901.688;12402.548;5662.03651254052;1;74;"Scope 1+2 (market-based) +3 (downstream)";16570.1;190.1;190.1;16570.1;190.1;190.1;"41342-abs-S12M3-2013-2025-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";82.2793148880105;"Scope 1+2+3";"S1";"S2M";"absolute";60720;18873.4550418017;16570.1;190.1;0.988657653249961;0.310827652203586;13211.4185292612;16042.4367855315;12402.548
"S12M";41342;"CTT - Correios de Portugal SA";"Portugal";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2008;33;2020;45678;45678;NA;2019;16760.2;NA;NA;1;100;"Scope 1+2 (market-based)";16570.1;190.1;190.1;16570.1;190.1;190.1;"41342-abs-S12M-2008-2020-1";"Company-wide";2008;"No, but we are reporting another target that is science-based";192.367653946532;"Scope 1+2";"S1";"S2M";"absolute";45678;45678;16570.1;190.1;0.988657653249961;1;30604.26;31860.405;16760.2
"S12L";41374;"EKOTEN TEKSTİL SANAYİ VE TİCARET A.Ş.";"Turkey";"Global";"Textiles & fabric goods";"Apparel";"Textiles";2012;10;2020;25490;25489.76;NA;2019;21666;NA;NA;1;100;"Scope 1+2 (location-based)";18853;2813;NA;18853;2813;NA;"41374-abs-S12L-2012-2020-1";"Site/facility";2018;"No, but we anticipate setting one in the next 2 years";149.784229109455;"Scope 1+2";"S1";"S2L";"absolute";25490;25490;18853;2813;0.870165235853411;1;22941;23259.625;21666
"S12L";41519;"ModusLink Corporation";"United States of America";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party";2017;5;2021;9148;9149;NA;2019;7332;NA;NA;1;100;"Scope 1+2 (location-based)";906;10591;NA;906;10591;NA;"41519-abs-S12L-2017-2021-1";NA;2018;"No, and we do not anticipate setting one in the next 2 years";396.808045474421;"Scope 1+2";"S1";"S2L";"absolute";9148;9148;906;10591;0.0788031660433157;1;8690.6;8919.3;7332
"S2M";41714;"An Post";"Ireland";"Global";"Commercial & consumer services";"Services";"Commercial services";2009;33;2020;12971;12971;NA;2019;0;NA;NA;1;100;"Scope 2 (market-based)";25400;4813;0;25400;4813;0;"41714-abs-S2M-2009-2020-1";NA;2009;"No, but we are reporting another target that is science-based";300.694089145249;"Scope 2";"";"S2M";"absolute";12971;12971;0;0;0;1;8690.57;9079.7;9079.7
"S1";41771;"Ningbo Weilinma Electronic";"China";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2018;10;2028;135;NA;NA;2020;135;NA;NA;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"41771-abs-S1-2018-2028-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-900;"Scope 1";"S1";"";"absolute";135;135;NA;0;1;1;121.5;132.3;135
"S12L";41917;"Ningbo Violet Lighting Electric Co.,Ltd";"China";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2015;4;2020;133;14.4918;NA;2019;153.939;NA;NA;1;5.82;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"41917-abs-S12L-2015-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";-47218.045112782;"Scope 1+2";"S1";"S2L";"absolute";133;133;NA;NA;1;1;127.68;128.744;153.939
"S12M";42037;"Mondelez International Inc";"United States of America";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";2013;15;2020;1566367;1456987.5;NA;2019;1586645.1;NA;NA;1;90;"Scope 1+2 (market-based)";856590;938601;906349;856590;938601;906349;"42037-abs-S12M-2013-2020-1";"Company-wide";2015;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";97.7097534187922;"Scope 1+2";"S1";"S2M";"absolute";1566367;1566367;856590;906349;0.485887486747982;1;1331411.95;1364976.95714286;1586645.1
"S12L3";42037;"Mondelez International Inc";"United States of America";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";2018;10;2025;18903340;16097944;1424979.2;2019;17317920.8;1436152.8;167331.09712972;1;80;"Scope 1+2 (location-based) +3 (upstream & downstream)";856590;938601;906349;856590;938601;906349;"42037-abs-S12L3-2018-2025-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2L";"absolute";18903340;1673310.9712972;856590;938601;0.477158140832925;0.0885193289279674;1505979.87416748;1649406.5288501;1436152.8
"S12M";44164;"Bertelsmann";"Germany";"Global";"Media, telecommunications & data center services";"Services";"Media";2014;10;2020;538800;543320;NA;2019;457023.3;NA;NA;1;94;"Scope 1+2 (market-based)";246397;185494;239798;246397;185494;239798;"44164-abs-S12M-2014-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";236.636971046771;"Scope 1+2";"S1";"S2M";"absolute";538800;538800;246397;239798;0.50678637172328;1;484920;493900;457023.3
"S12M";44164;"Bertelsmann";"Germany";"Global";"Media, telecommunications & data center services";"Services";"Media";2014;20;2025;538800;543320;NA;2019;457023.3;NA;NA;1;94;"Scope 1+2 (market-based)";246397;185494;239798;246397;185494;239798;"44164-abs-S12M-2014-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";118.318485523385;"Scope 1+2";"S1";"S2M";"absolute";538800;538800;246397;239798;0.50678637172328;1;431040;489818.181818182;457023.3
"S12M3";44164;"Bertelsmann";"Germany";"Global";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;1;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";246397;185494;239798;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;246397;239798;0.50678637172328;1;NA;NA;0
"S12M";44266;"PVH Corp";"United States of America";"Global";"Apparel design";"Apparel";"Apparel & footwear design";2017;71;2030;152447;NA;NA;2020;104145;NA;NA;1;100;"Scope 1+2 (market-based)";37323;111403;NA;37323;111403;NA;"44266-abs-S12M-2017-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";44.6250680333419;"Scope 1+2";"S1";"S2M";"absolute";152447;152447;37323;NA;1;1;44209.63;127469.145384615;104145
"S12M3";44266;"PVH Corp";"United States of America";"Global";"Apparel design";"Apparel";"Apparel & footwear design";2017;30;2030;3114407;NA;NA;2020;NA;NA;NA;1;100;"Other, please specify: Scope 1 + 2 (market-based) Scope 3 (upstream & downstream)";37323;111403;NA;37323;111403;NA;"44266-abs-S12M3-2017-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";42.8653030898017;"Scope 1+2+3";"S1";"S2M";"absolute";3114407;3114407;37323;NA;1;1;2180084.9;2898794.20769231;2898794.20769231
"S12L";44665;"Direct Line Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"Insurance";2013;57;2020;29908;28114.1122;NA;2019;15046.96728;NA;NA;1;94;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"44665-abs-S12L-2013-2020-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";81.5424612085249;"Scope 1+2";"S1";"S2L";"absolute";29908;29908;NA;NA;1;1;12860.44;15295.8057142857;15046.96728
"S12M";44729;"Hongkong & Shanghai Hotels Ltd";"China, Hong Kong Special Administrative Region";"Global";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2008;10;2020;116976;116976;NA;2019;97817;NA;NA;1;100;"Scope 1+2 (market-based)";22045;89979;NA;22045;89979;NA;"44729-abs-S12M-2008-2020-1";"Company-wide";2008;"No, but we anticipate setting one in the next 2 years";163.794282587881;"Scope 1+2";"S1";"S2M";"absolute";116976;116976;22045;NA;1;1;105278.4;106253.2;97817
"S12M";45079;"Maeda Road Construction Co.,Ltd";"Japan";"Global";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2013;26;2030;318343;NA;NA;2020;NA;NA;NA;1;100;"Scope 1+2 (market-based)";196072;NA;NA;196072;NA;NA;"45079-abs-S12M-2013-2030-1";"Company-wide";2013;"No, but we anticipate setting one in the next 2 years";75.1161241418605;"Scope 1+2";"S1";"S2M";"absolute";318343;318343;196072;NA;1;1;235573.82;284261.572941176;284261.572941176
"S12L";45101;"Borregaard ASA";"Norway";"Global";"Chemicals";"Materials";"Specialty chemicals";2009;53;2030;298343;298343;NA;2019;203742;NA;NA;1;100;"Scope 1+2 (location-based)";182306;178647;NA;182306;178647;NA;"45101-abs-S12L-2009-2030-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";59.8279338982945;"Scope 1+2";"S1";"S2L";"absolute";298343;298343;182306;178647;0.505068526927329;1;140221.21;223046.90952381;203742
"S12L";45101;"Borregaard ASA";"Norway";"Global";"Chemicals";"Materials";"Specialty chemicals";2009;100;2050;298343;298343;NA;2019;203742;NA;NA;1;100;"Scope 1+2 (location-based)";182306;178647;NA;182306;178647;NA;"45101-abs-S12L-2009-2050-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";31.7088049660961;"Scope 1+2";"S1";"S2L";"absolute";298343;298343;182306;178647;0.505068526927329;1;0;225576.414634146;203742
"S12M";45103;"AbbVie Inc";"United States of America";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;25;2025;665467;653904;NA;2019;564198;NA;NA;1;100;"Scope 1+2 (market-based)";317524;341919;347333;317524;341919;347333;"45103-abs-S12M-2015-2025-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";64.533327723238;"Scope 1+2";"S1";"S2M";"absolute";665467;665467;317524;347333;0.477582397417791;1;499100.25;598920.3;564198
"S12M";45103;"AbbVie Inc";"United States of America";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;50;2035;665467;653904;NA;2019;564198;NA;NA;1;100;"Scope 1+2 (market-based)";317524;341919;347333;317524;341919;347333;"45103-abs-S12M-2015-2035-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";32.266663861619;"Scope 1+2";"S1";"S2M";"absolute";665467;665467;317524;347333;0.477582397417791;1;332733.5;598920.3;564198
"S12L";45126;"Kilroy Realty";"United States of America";"Global";"Financial services";"Services";"REIT";2017;72;2050;39855;40624;NA;2019;28520;NA;NA;1;100;"Scope 1+2 (location-based)";3082;25438;24718;3082;25438;24718;"45126-abs-S12L-2017-2050-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";42.0099248665301;"Scope 1+2";"S1";"S2L";"absolute";39855;39855;3082;25438;0.108064516129032;1;11159.4;38115.8727272727;28520
"S12L";45167;"Japan Retail Fund Investment";"Japan";"Global";"Financial services";"Services";"REIT";2015;5;2030;191443;NA;NA;2020;173827.06;NA;NA;1;100;"Scope 1+2 (location-based)";3281.74;170545.32;NA;3281.74;170545.32;NA;"45167-abs-S12L-2015-2030-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";184.033263164493;"Scope 1+2";"S1";"S2L";"absolute";191443;191443;3281.74;170545.32;0.0188793390396179;1;181870.85;188252.283333333;173827.06
"S12L3";46270;"Correos (Grupo Sepi)";"Spain";"Global";"Web & marketing services";"Services";"Marketing";2013;15;2020;196139;NA;NA;2019;248061.56;65217;7734.93311277249;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";39347;25870;2986;39347;25870;2986;"46270-abs-S12L3-2013-2020-1";"Company-wide";2014;"No, but we are reporting another target that is science-based";88.3285153216171;"Scope 1+2+3";"S1";"S2L";"absolute";196139;51566.2207518166;39347;25870;0.603324286612386;0.262906514012086;43831.2876390441;44936.2780837259;65217
"S12M";46270;"Correos (Grupo Sepi)";"Spain";"Global";"Web & marketing services";"Services";"Marketing";2008;35;2020;128189.01;NA;NA;2019;42333;NA;NA;1;100;"Scope 1+2 (market-based)";39347;25870;2986;39347;25870;2986;"46270-abs-S12M-2008-2020-1";"Company-wide";2009;"No, but we are reporting another target that is science-based";191.360309057918;"Scope 1+2";"S1";"S2M";"absolute";128189.01;128189.01;39347;2986;0.92946401152765;1;83322.8565;87061.702625;42333
"S12M3";46599;"ENTEGA AG";"Germany";"Global";"Energy utility networks";"Infrastructure";"Electricity networks";2009;80;2020;11993;NA;NA;2019;120009.54;5807.1;464.260093322581;1;6;"Scope 1+2 (market-based) +3 (upstream & downstream)";49630;59901;47155;49630;59901;47155;"46599-abs-S12M3-2009-2020-1";"Company-wide";2009;"No, but we anticipate setting one in the next 2 years";103.477028266489;"Scope 1+2+3";"S1";"S2M";"absolute";11993;580.325116653226;49630;47155;0.512786072221935;0.0483886531020784;116.065023330645;158.270486359971;5807.1
"S2L";46633;"Grafobal a.s";"Slovakia";"Global";"Paper products & packaging";"Manufacturing";"Paper products";2016;50;2020;1272.34;1272.34;NA;2019;0;NA;NA;1;100;"Scope 2 (location-based)";1870.24;0;NA;1870.24;0;NA;"46633-abs-S2L-2016-2020-1";NA;2017;"No, and we do not anticipate setting one in the next 2 years";NA;"Scope 2";"";"S2L";"absolute";1272.34;1272.34;0;0;0;1;636.17;795.2125;795.2125
"S2L";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Italy";"Global";"Transportation equipment";"Manufacturing";"Automobiles";2018;20;2030;4092;4092;NA;2019;3440.778;NA;NA;1;100;"Scope 2 (location-based)";3030.421;3440.778;3440.778;3030.421;3440.778;3440.778;"46848-abs-S2L-2018-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";84.4330400782014;"Scope 2";"";"S2L";"absolute";4092;4092;0;3440.778;0;1;3273.6;4023.8;3440.778
"S2M";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Italy";"Global";"Transportation equipment";"Manufacturing";"Automobiles";2018;20;2030;4092;4092;NA;2019;3440.778;NA;NA;1;100;"Scope 2 (market-based)";3030.421;3440.778;3440.778;3030.421;3440.778;3440.778;"46848-abs-S2M-2018-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";128.421309872923;"Scope 2";"";"S2M";"absolute";4092;4092;0;3440.778;0;1;3273.6;4023.8;3440.778
"S2L";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Italy";"Global";"Transportation equipment";"Manufacturing";"Automobiles";2019;5;2025;1391;1403.837424;NA;2019;1403.837424;NA;NA;1;40.8;"Scope 2 (location-based)";3030.421;3440.778;3440.778;3030.421;3440.778;3440.778;"46848-abs-S2L-2019-2025-1";"Site/facility";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 2";"";"S2L";"absolute";1391;1391;0;3440.778;0;1;1321.45;1391;1403.837424
"S1";46848;"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"Italy";"Global";"Transportation equipment";"Manufacturing";"Automobiles";2018;10;2030;3219.8;3200;NA;2019;3030.421;NA;NA;1;100;"Scope 1";3030.421;3440.778;3440.778;3030.421;3440.778;3440.778;"46848-abs-S1-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";58.8235294117647;"Scope 1";"S1";"";"absolute";3219.8;3219.8;3030.421;0;1;1;2897.82;3192.96833333333;3030.421
"S12L";46855;"PETRONAS Lubricants International Sdn Bhd";"Malaysia";"Global";"Chemicals";"Materials";"Inorganic base chemicals";2019;3;2020;15464.56;15464.56;NA;2019;15464.56;NA;NA;1;100;"Scope 1+2 (location-based)";7161.87;8302.687;NA;7161.87;8302.687;NA;"46855-abs-S12L-2019-2020-1";"Site/facility";2020;"No, and we do not anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2L";"absolute";15464.56;15464.56;7161.87;8302.687;0.463115108955271;1;15000.6232;15464.56;15464.56
"S12L3";47212;"ALTEAMS";"Finland";"Global";"Metal smelting, refining & forming";"Materials";"Aluminum";2019;60;2030;33067;28762.2;NA;2019;28762.2;NA;NA;1;95;"Scope 1+2 (location-based) +3 (downstream)";6307;23969;NA;6307;23969;NA;"47212-abs-S12L3-2019-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";12.9081360066935;"Scope 1+2+3";"S1";"S2L";"absolute";33067;33067;6307;23969;0.208316818602193;1;13226.8;33067;28762.2
"S12M";47294;"Atlasbx Co Ltd";"Republic of Korea";"Global";"Electrical & electronic equipment";"Manufacturing";"Batteries";2019;11.63;2020;33123;NA;NA;2019;NA;NA;NA;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"47294-abs-S12M-2019-2020-1";"Business activity";2019;NA;NA;"Scope 1+2";"S1";"S2M";"absolute";33123;33123;NA;NA;1;1;29270.7951;33123;33123
"S1";47549;"Hitachi Chemical Energy Technology Co. Ltd.";"Taiwan, Greater China";"Global";"Electrical & electronic equipment";"Manufacturing";"Batteries";2014;4;2020;116679;75310;NA;2019;99919.64;NA;NA;1;100;"Scope 1";2273.46;179394.59;NA;2273.46;179394.59;NA;"47549-abs-S1-2014-2020-1";"Company-wide";2014;"No, but we anticipate setting one in the next 2 years";163.182749252222;"Scope 1";"S1";"";"absolute";116679;116679;2273.46;0;1;1;112011.84;112789.7;99919.64
"S12L";47918;"Mahindra Lifespace Developers Limited";"India";"Global";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2016;63;2031;2405;13360;NA;2020;3072;NA;NA;1;100;"Scope 1+2 (location-based)";397.01;2674.99;NA;397.01;2674.99;NA;"47918-abs-S12L-2016-2031-1";"Business division";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";41.976041976042;"Scope 1+2";"S1";"S2L";"absolute";2405;2405;397.01;2674.99;0.129235026041667;1;889.85;2000.96;3072
"S1";47919;"Yangzhou Fuping Living Supplies Factory";"China";"Global";"Plastic product manufacturing";"Manufacturing";"Plastic products";2017;3;2027;200;21.58;NA;2020;77.854;NA;NA;1;83;"Scope 1";NA;NA;NA;NA;NA;NA;"47919-abs-S1-2017-2027-1";NA;2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";103.333333333333;"Scope 1";"S1";"";"absolute";200;200;NA;0;1;1;194;198.2;77.854
"S12L3";47947;"EVERIS SPAIN S L";"Spain";"Global";"IT & software development";"Services";"IT services";2017;20;2021;9250;NA;NA;2020;NA;NA;NA;1;20;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"47947-abs-S12L3-2017-2021-1";"Business activity";2017;"No, and we do not anticipate setting one in the next 2 years";-68;"Scope 1+2+3";"S1";"S2L";"absolute";9250;9250;NA;NA;1;1;7400;7862.5;7862.5
"S12L";48176;"ESB Group";"Ireland";"Global";"Thermal power generation";"Power generation";"CCGT generation";2018;43;2030;8867841;8864108;NA;2019;6770000;NA;NA;1;100;"Scope 1+2 (location-based)";6221570;NA;NA;6221570;NA;NA;"48176-abs-S12L-2018-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";69.1492084766192;"Scope 1+2";"S1";"S2L";"absolute";8867841;8867841;6221570;NA;1;1;5054669.37;8550076.6975;6770000
"S12L3";48176;"ESB Group";"Ireland";"Global";"Thermal power generation";"Power generation";"CCGT generation";2015;30;2025;63743;9213008;9209413;2019;6960146;6770000;19115.4380694883;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";9180000;29413;NA;9180000;29413;NA;"48176-abs-S12L3-2015-2025-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";76.5469672486914;"Scope 1+2+3";"S1";"S2L";"absolute";63743;63718.1268982943;9180000;29413;0.99680620252344;0.999609790852238;44602.688828806;56071.951670499;6770000
"S12X3";48881;"Flughafen München GmbH";"Germany";"Global";"Industrial support services";"Services";"Transportation support services";2005;0;2020;162046;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 1+2 + 3a (ACA, mainly downstream)";88876;12635;4200;88876;12635;4200;"48881-abs-S12X3-2005-2020-1";"Company-wide";2008;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2+3";"S1";"max";"absolute";162046;162046;88876;12635;0.875530730659731;1;162046;162046;162046
"S12L";48881;"Flughafen München GmbH";"Germany";"Global";"Industrial support services";"Services";"Transportation support services";2016;100;2030;101591;101591;NA;2019;101511;NA;NA;1;100;"Scope 1+2 (location-based)";88876;12635;4200;88876;12635;4200;"48881-abs-S12L-2016-2030-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";0.0787471331121851;"Scope 1+2";"S1";"S2L";"absolute";101591;101591;88876;12635;0.875530730659731;1;0;79821.5;101511
"S12L";49247;"REMA1000";"Norway";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";2013;90;2050;62310;62310;NA;2019;24753;NA;NA;1;100;"Scope 1+2 (location-based)";11429;13324;69549;11429;13324;69549;"49247-abs-S12L-2013-2050-1";"Company-wide";2015;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";66.9715936446798;"Scope 1+2";"S1";"S2L";"absolute";62310;62310;11429;13324;0.461721811497596;1;6231;53216.1081081081;24753
