"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12L3";41290;"La Poste";"France";"Czech Republic";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;1256.18507908644;NA;NA;2019;321.832201648583;320.619308037124;243.816588466328;0.00169564324263758;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";1256.18507908644;1219.08294233164;NA;NA;0.4;0.996231285728259;975.266353865312;1010.09729507479;320.619308037124
"S12L3";41290;"La Poste";"France";"Estonia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;1063.88361874172;NA;NA;2019;272.564937299297;271.537717930121;206.492242875117;0.00143606790042765;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";1063.88361874172;1032.46121437559;NA;NA;0.4;0.99623128572826;825.968971500468;855.467863339771;271.537717930121
"S12L3";41290;"La Poste";"France";"France";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;559327.474173187;NA;NA;2019;143298.623310038;142758.571743248;108561.484178407;0.755000093372425;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";559327.474173187;542807.420892035;NA;NA;0.4;0.996231285728259;434245.936713628;449754.720167686;142758.571743248
"S12L3";41290;"La Poste";"France";"Germany";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;35205.0018805206;NA;NA;2019;9019.45378342676;8985.46203922986;6833.04044791039;0.0475209621094698;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";35205.0018805206;34165.2022395519;NA;NA;0.4;0.996231285728259;27332.1617916416;28308.3104270573;8985.46203922986
"S12L3";41290;"La Poste";"France";"Ireland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;893.717578292781;NA;NA;2019;228.968724961438;228.105807259893;173.464224833973;0.00120637173429943;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";893.717578292781;867.321124169865;NA;NA;0.4;0.996231285728259;693.856899335892;718.637502883602;228.105807259893
"S12L3";41290;"La Poste";"France";"Lithuania";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;590.739018469065;NA;NA;2019;151.346200555006;150.775819969;114.658241492425;0.00079740051168089;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";590.739018469065;573.291207462125;NA;NA;0.4;0.99623128572826;458.6329659697;475.012714754332;150.775819969
"S12L3";41290;"La Poste";"France";"Netherlands";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;3114.17688658985;NA;NA;2019;797.846129857887;794.839275761639;604.439582200114;0.00420362658499692;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";3114.17688658985;3022.19791100057;NA;NA;0.4;0.996231285728259;2417.75832880046;2504.10684054333;794.839275761639
"S12L3";41290;"La Poste";"France";"Poland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;11836.9157892771;NA;NA;2019;3032.59506311154;3021.16607881678;2297.46115739857;0.0159778894096995;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";11836.9157892771;11487.3057869928;NA;NA;0.4;0.996231285728259;9189.84462959428;9518.0533663655;3021.16607881678
"S12L3";41290;"La Poste";"France";"Portugal";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;8501.38470372929;NA;NA;2019;2178.03841313937;2169.83000868737;1650.05829969778;0.0114754710638854;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";8501.38470372929;8250.2914984889;NA;NA;0.4;0.996231285728259;6600.23319879112;6835.95581303366;2169.83000868737
"S12L3";41290;"La Poste";"France";"Rest of world";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;10320.639526415;NA;NA;2019;2644.12800032866;2634.16303739752;2003.16272021895;0.0139311658481017;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";10320.639526415;10015.8136010947;NA;NA;0.4;0.996231285728259;8012.6508808758;8298.81698376422;2634.16303739752
"S12L3";41290;"La Poste";"France";"Romania";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;1102.62060355935;NA;NA;2019;282.489278319295;281.42465694448;214.010816087735;0.00148835645857065;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";1102.62060355935;1070.05408043868;NA;NA;0.4;0.996231285728259;856.04326435094;886.616238077759;281.42465694448
"S12L3";41290;"La Poste";"France";"Slovakia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;135.579446861753;NA;NA;2019;34.7351935700013;34.6042865502623;26.3150062441631;0.000183009953500532;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";135.579446861753;131.575031220816;NA;NA;0.4;0.996231285728259;105.260024976652;109.019311582961;34.6042865502623
"S12L3";41290;"La Poste";"France";"Slovenia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;74.7070421483124;NA;NA;2019;19.1398005385721;19.0676680991241;14.5001054814776;0.000100842219275803;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";74.7070421483124;72.500527407388;NA;NA;0.4;0.996231285728259;58.0004219259104;60.0718655661215;19.0676680991241
"S12L3";41290;"La Poste";"France";"Spain";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;4215.41402640572;NA;NA;2019;1079.98096742647;1075.91082774132;818.181877815969;0.00569011559506247;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";4215.41402640572;4090.90938907984;NA;NA;0.4;0.99623128572826;3272.72751126388;3389.61063666616;1075.91082774132
"S12L3";41290;"La Poste";"France";"Switzerland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;190.917996601244;NA;NA;2019;48.9128235985733;48.7284851422062;37.0558251193317;0.000257707893704831;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";190.917996601244;185.279125596659;NA;NA;0.4;0.996231285728259;148.223300477327;153.516989780088;48.7284851422062
"S12L3";41290;"La Poste";"France";"United Kingdom";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;20;2020;102130.060471718;NA;NA;2019;26165.525099231;26066.914711362;19822.7182750674;0.137858783544044;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2020-1";"Business activity";2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";109.145675599428;"Scope 1+2+3";"S1";"S2L";"absolute";102130.060471718;99113.591375337;NA;NA;0.4;0.996231285728259;79290.8731002696;82122.6899967078;26066.914711362
"S12L3";41290;"La Poste";"France";"Belgium";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;740.153102765691;NA;NA;2019;189.62580163215;188.911156167249;215.48767868307;0.000999084950232497;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";740.153102765691;718.2922622769;NA;NA;0.4;0.996231285728259;502.80458359383;610.548422935365;188.911156167249
"S12L3";41290;"La Poste";"France";"Croatia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;55.338549739491;NA;NA;2019;14.177630028572;14.1241985919438;16.1112283127529;0.0000746979402042989;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";55.338549739491;53.704094375843;NA;NA;0.4;0.996231285728259;37.5928660630901;45.6484802194665;14.1241985919438
"S12L3";41290;"La Poste";"France";"Czech Republic";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;1256.18507908644;NA;NA;2019;321.832201648583;320.619308037124;365.724882699491;0.00169564324263758;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";1256.18507908644;1219.08294233164;NA;NA;0.4;0.996231285728259;853.358059632146;1036.22050098189;320.619308037124
"S12L3";41290;"La Poste";"France";"Estonia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;1063.88361874172;NA;NA;2019;272.564937299297;271.537717930121;309.738364312675;0.00143606790042765;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";1063.88361874172;1032.46121437558;NA;NA;0.4;0.99623128572826;722.722850062908;877.592032219246;271.537717930121
"S12L3";41290;"La Poste";"France";"France";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;559327.474173187;NA;NA;2019;143298.623310038;142758.571743248;162842.226267611;0.755000093372425;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";559327.474173187;542807.420892037;NA;NA;0.4;0.996231285728259;379965.194624426;461386.307758231;142758.571743248
"S12L3";41290;"La Poste";"France";"Germany";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;35205.0018805206;NA;NA;2019;9019.45378342676;8985.46203922986;10249.5606718656;0.0475209621094698;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";35205.0018805206;34165.202239552;NA;NA;0.4;0.996231285728259;23915.6415676864;29040.4219036192;8985.46203922986
"S12L3";41290;"La Poste";"France";"Ireland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;893.717578292781;NA;NA;2019;228.968724961438;228.105807259893;260.19633725096;0.00120637173429943;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";893.717578292781;867.321124169867;NA;NA;0.4;0.996231285728259;607.124786918907;737.222955544387;228.105807259893
"S12L3";41290;"La Poste";"France";"Lithuania";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;590.739018469065;NA;NA;2019;151.346200555006;150.775819969;171.987362238637;0.00079740051168089;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";590.739018469065;573.291207462123;NA;NA;0.4;0.99623128572826;401.303845223486;487.297526342805;150.775819969
"S12L3";41290;"La Poste";"France";"Netherlands";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;3114.17688658985;NA;NA;2019;797.846129857887;794.839275761639;906.659373300171;0.00420362658499692;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";3114.17688658985;3022.19791100057;NA;NA;0.4;0.996231285728259;2115.5385377004;2568.86822435048;794.839275761639
"S12L3";41290;"La Poste";"France";"Poland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;11836.9157892771;NA;NA;2019;3032.59506311154;3021.16607881678;3446.19173609785;0.0159778894096995;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";11836.9157892771;11487.3057869928;NA;NA;0.4;0.996231285728259;8041.11405089498;9764.20991894391;3021.16607881678
"S12L3";41290;"La Poste";"France";"Portugal";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;8501.38470372929;NA;NA;2019;2178.03841313937;2169.83000868737;2475.08744954667;0.0114754710638854;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";8501.38470372929;8250.2914984889;NA;NA;0.4;0.996231285728259;5775.20404894223;7012.74777371556;2169.83000868737
"S12L3";41290;"La Poste";"France";"Rest of world";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;10320.639526415;NA;NA;2019;2644.12800032866;2634.16303739752;3004.74408032842;0.0139311658481017;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";10320.639526415;10015.8136010947;NA;NA;0.4;0.996231285728259;7011.06952076631;8513.44156093052;2634.16303739752
"S12L3";41290;"La Poste";"France";"Romania";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;1102.62060355935;NA;NA;2019;282.489278319295;281.42465694448;321.016224131602;0.00148835645857065;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";1102.62060355935;1070.05408043867;NA;NA;0.4;0.996231285728259;749.037856307071;909.545968372872;281.42465694448
"S12L3";41290;"La Poste";"France";"Slovakia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;135.579446861753;NA;NA;2019;34.7351935700013;34.6042865502623;39.4725093662447;0.000183009953500532;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";135.579446861753;131.575031220816;NA;NA;0.4;0.996231285728259;92.102521854571;111.838776537693;34.6042865502623
"S12L3";41290;"La Poste";"France";"Slovenia";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;74.7070421483124;NA;NA;2019;19.1398005385721;19.0676680991241;21.7501582222164;0.000100842219275803;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";74.7070421483124;72.500527407388;NA;NA;0.4;0.996231285728259;50.7503691851716;61.6254482962798;19.0676680991241
"S12L3";41290;"La Poste";"France";"Spain";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;4215.41402640572;NA;NA;2019;1079.98096742647;1075.91082774132;1227.27281672395;0.00569011559506247;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";4215.41402640572;4090.90938907983;NA;NA;0.4;0.99623128572826;2863.63657235588;3477.27298071786;1075.91082774132
"S12L3";41290;"La Poste";"France";"Switzerland";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;190.917996601244;NA;NA;2019;48.9128235985733;48.7284851422062;55.5837376789976;0.000257707893704831;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";190.917996601244;185.279125596659;NA;NA;0.4;0.996231285728259;129.695387917661;157.48725675716;48.7284851422062
"S12L3";41290;"La Poste";"France";"United Kingdom";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;30;2025;102130.060471718;NA;NA;2019;26165.525099231;26066.914711362;29734.0774126012;0.137858783544044;46;"Scope 1+2 (location-based) +3 (downstream)";NA;NA;NA;NA;NA;NA;"41290-abs-S12L3-2013-2025-1";"Business activity";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";72.7637837329522;"Scope 1+2+3";"S1";"S2L";"absolute";102130.060471718;99113.5913753373;NA;NA;0.4;0.996231285728259;69379.5139627361;84246.5526690367;26066.914711362
"S12L";41519;"ModusLink Corporation";"United States of America";"Asia Pacific and Africa";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party";2017;5;2021;4383.43324345482;4383.91241193355;NA;2019;3513.26328607463;NA;219.171662172741;0.479168478733583;100;"Scope 1+2 (location-based)";170;5339;NA;906;10591;NA;"41519-abs-S12L-2017-2021-1";NA;2018;"No, and we do not anticipate setting one in the next 2 years";396.808045474421;"Scope 1+2";"S1";"S2L";"absolute";4383.43324345482;4383.43324345482;170;5339;0.0308585950263206;1;4164.26158128208;4273.84741236845;3513.26328607463
"S12L";41519;"ModusLink Corporation";"United States of America";"Europe, Middle East and Africa (EMEA)";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party";2017;5;2021;2430.02452813777;2430.29016265113;NA;2019;1947.6322518918;NA;121.501226406889;0.265634513351309;100;"Scope 1+2 (location-based)";586;2468;NA;906;10591;NA;"41519-abs-S12L-2017-2021-1";NA;2018;"No, and we do not anticipate setting one in the next 2 years";396.808045474421;"Scope 1+2";"S1";"S2L";"absolute";2430.02452813777;2430.02452813778;586;2468;0.191879502292076;1;2308.52330173089;2369.27391493434;1947.6322518918
"S12L";41519;"ModusLink Corporation";"United States of America";"North America";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party";2017;5;2021;2333.74654257632;2334.00165260503;NA;2019;1870.46673045142;NA;116.687327128816;0.25511002870314;100;"Scope 1+2 (location-based)";150;2783;NA;906;10591;NA;"41519-abs-S12L-2017-2021-1";NA;2018;"No, and we do not anticipate setting one in the next 2 years";396.808045474421;"Scope 1+2";"S1";"S2L";"absolute";2333.74654257632;2333.74654257632;150;2783;0.0511421752471872;1;2217.0592154475;2275.40287901191;1870.46673045142
"S12M3";44164;"Bertelsmann";"Germany";"Belgium";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.00544843118501836;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";1720;2301;929;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;1720;929;0.649301623254058;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"France";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0061929884100001;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";904;3119;2107;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;904;2107;0.300232480903354;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Germany";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.563586626764981;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";199618;108893;74395;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;199618;74395;0.728498282928182;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Luxembourg";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0111045979493825;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";929;3869;4470;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;929;4470;0.172068901648453;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Netherlands";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.00474295293040858;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";1021;3789;1285;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;1021;1285;0.44275802254987;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Other, please specify: Rest of the World";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.083733892779646;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";3864;38657;36847;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;3864;36847;0.0949129227972784;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Poland";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0235481648309835;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";501;10953;10948;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;501;10948;0.0437592802864879;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Russian Federation";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0120610043295386;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";987;3913;4877;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;987;4877;0.16831514324693;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"Spain";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.00536410288053147;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";387;4789;2221;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;387;2221;0.148389570552147;1;NA;NA;0
